"STATION","MODE","LAT","LONG","TIMEOFDAY","BOARDINGS","ALIGHTINGS"
"8764","BUS",33.6162400000128,-84.4630800000099,"DAILY",2,3
"8765","BUS",33.616249999987,-84.4640100000097,"DAILY",165,172
"8767","BUS",33.6283699999971,-84.4725099999849,"DAILY",279.99,285
"8768","BUS",33.6237199999971,-84.4826200000013,"DAILY",2,2
"8770","BUS",33.6256300000123,-84.475929999997,"DAILY",38,7
"8771","BUS",33.6246899999887,-84.4742700000043,"DAILY",29,39
"8773","BUS",33.6163499999875,-84.4727700000149,"DAILY",101,91
"8774","BUS",33.6042099999875,-84.471959999996,"DAILY",404,399
"8775","BUS",33.6002099999973,-84.4712200000044,"DAILY",4,16
"8776","BUS",33.5965599999872,-84.4690699999932,"DAILY",1,1
"8777","BUS",33.5887500000009,-84.468949999994,"DAILY",113,102
"8778","BUS",33.6246500000115,-84.4606500000091,"DAILY",376,364
"8784","BUS",33.5889299999959,-84.4757500000031,"DAILY",27,36
"8785","BUS",33.5881100000051,-84.4770599999885,"DAILY",2,2
"8786","BUS",33.5858799999936,-84.4804499999879,"DAILY",0,0
"8787","BUS",33.5825800000055,-84.4889900000095,"DAILY",0,4
"8788","BUS",33.5796900000026,-84.4956300000118,"DAILY",37,39
"8789","BUS",33.7090500000037,-84.4507000000066,"DAILY",837,850
"8790","BUS",33.7074199999955,-84.4549500000075,"DAILY",8,12
"8791","BUS",33.7064200000112,-84.4574500000157,"DAILY",88,119
"8792","BUS",33.7043099999933,-84.4645300000115,"DAILY",742,733
"8793","BUS",33.7012999999877,-84.4790899999866,"DAILY",161,155
"8794","BUS",33.6960200000038,-84.4862100000065,"DAILY",44,47
"8795","BUS",33.6925900000123,-84.4905599999948,"DAILY",115.99,118
"8836","BUS",33.6970200000058,-84.429620000002,"DAILY",1,5
"8838","BUS",33.6673999999912,-84.434359999993,"DAILY",82,12
"8839","BUS",33.6700899999883,-84.4427599999877,"DAILY",1,13
"8879","BUS",33.6968399999887,-84.4139700000126,"DAILY",0,0
"8911","BUS",33.7003446266434,-84.355100080641,"DAILY",9,1
"8914","BUS",33.8964799999868,-84.2421500000047,"DAILY",1,2
"8915","BUS",33.7026599999898,-84.352260000016,"DAILY",0,0
